Asin,UserName,Rating,Subject,ReviewDate,Review,feedback
B008IFXQFU,Raj,5,Its a great Plug and connect Wifi adapter!!!,Reviewed in India on 17 February 2020,"Was looking for a Plug and connect type of Wifi adapter so that i can bring internet connectivity to my Old HP Compaq laptop.The packing was great and product a new inside.This required no installation or what so ever, as i just inserted into an USB port and the device was recognized within seconds and started showing connected around me. There is no connectivity problem or lag.The device is so small that it can stay inside the slot all the time as the protruding length is just 1 cm.Overall a great device for the price paid. Can be get as a back up device. Loving it!!",1
B008IFXQFU,Pankaj,5,"just go for it...Very high quality product, no disconnection",Reviewed in India on 8 June 2020,"Guys, purchased it to do WFH. my earlier wifi adapter was a pain(shopToStop Shaggy baggy...), but this one works like a magic, no more disconnection once connected to wifi, its version 2 that is sold here in india, so download the drivers first from their website, although CD is given along with product.Overall this product is very very stable, signal strength is good, it has a blinking Green light which tells u that it is connected. go for it without any thoughts, 3-years warranty from TP Link on this product, its the no. 1 product for external USB wifi connection..believe me!!! Just go for It.",1
B008IFXQFU,Kamlesh,3,3 star now after a more than month usage,Reviewed in India on 12 July 2020,This adapter is seriously very best adapter in this price range. got satisfied as this adapter exceed my expectationthis work like a charm with TP link routers on personal pc...must have adapter for all the pc owner out there...dont wait just go for it...and i am not paid for this review...i am a normal customer at amazon... :-)Well after using this for more than a month now  i started facing some issues like frequent disconnection... Wifi gets disconnected... Wifi forget automatically to the ssidSo i am shifting my 5 star rating to 3 stars,2
B008IFXQFU,Dipanjan Ray,4,Great product from a reputed brand,Reviewed in India on 22 July 2020,"This is a great product. I bought it for my ancient desktop which runs Windows 7 Home Basic 64-bit. I wanted to connect to the internet wirelessly hence I considered buying one WiFi adaptor. At first, I wanted to buy some cheap WiFi adaptor but the negative reviews about them stopped me from buying. Then I came to know about this product. TP-Link is very well known brand in case of networking. That's why I decided to buy this one although it is little bit more expensive. After using it for some time I realised that I made the right decision. You'll get 3 years of warranty with this product. The driver CD is included with this pack hence no need to worry about finding drivers. This product is super easy to use. I would suggest everyone to buy this.",1
B008IFXQFU,Debojyoti Dey,4,Easy to Use,Reviewed in India on 4 June 2020,"Plug and Play working on Windows 10. Working smoothly on Windows 7 but driver is needed on Windows 7. Driver canbe easily installed from the disk provided or can be downloaded from the official website. Signal reception is good, way better than cheap alternatives available in the market. But still my phone is connecting at higher link speed than it.",1
B008IFXQFU,MANIDEEP,5,Works greatly as a WiFi adapter but strictly doesn't support monitor mode,Reviewed in India on 14 June 2020,"CAUTION:  STRICTLY!!!  DOESN'T SUPPORT MONITOR MODE AND PACKAGE INJECTION , FOR WIFI ADAPTER PURPOSE ONLY, AND THIS IS TPLINK WN722N V.2 E8188EU REALTEKchipset which not supports for wireless attacks, I got this on 12th June 2020- Friday , specifically I ordered for monitor mode and packet injection, almost i tried 2 days and behind the tplink tried every possibility but no chance it doesn't supportv2 and v3 dont support ,only ATHEROS CHIPSET  support monitor mode and packet injection but currently it is not available in market i checked everywhere they stopped  manufacturing that chipset, but as a wifi adapter it works greatly ,1.WIFI signal is good2.buildin quality is awesome, antenna gain 4dbi if you use rough and tuff it works for 2 to 3 yrs easily3.easy to install4.supports OS windows,mac and even linux also5.they said 150MBPS speed but it gives little bit less but signal strength is good at every corner6.frequency range upto 2.4Ghz .7.have wps push button",1
B008IFXQFU,Vijay Naicker,4,Decent Wireless USB adapter,Reviewed in India on 30 May 2017,"Working as expected, For the price range it performs well. Worth considering to purchase this one if need an external wireless device. It is small enough to not bother about device attached to pc/laptop.Conc: Though it performs decent when it is in range of WIFI. The Coverage of the wireless Usb connection is not big, could work well in close range radius.",1
B008IFXQFU,Kaushik,4,Tp link usb wifi feedback,Reviewed in India on 1 August 2019,"Initially I thought the product is not compatible with my win 7 home 64 bit as the device is not getting detected even after the device driver is installed.  But later I found that USB driver was not updated as required for my Intel mother board, so pls check device mgr. luckily I identified the problem the same day and I stopped my return.  The device is working fine.  Thanks Amazon again and TP link for this cool product.",1
B008IFXQFU,RV,1,TP-LINK ROUTER,Reviewed in India on 11 August 2020,After one year of usage..no customer care support inspite of having 3 years warranty.Lots n lots of lags in voice calls Due to poor signal Strengths.Not happy with purchase.Would not recommend to anyone though it ws recommended to us by Airtel customer care executive.,0
B008IFXQFU,Amol,5,Monitor mode works on version 3 perfectly if you can give 5 minute,Reviewed in India on 8 March 2019,"Best product. Range is very good with antenna. 50-60 feet give 70% signal strength. Plug and play supported on windows 10Main part about what you people are buying this.Yes it support monitor mode on kali linux. I have version 3.0. It will take 5 minutes to configure it and change its drivers from github and works perfectly fine. I m pasting link of the video which works for me.(,()))()()(,,)youtu.be/NhHiXzqkx_s()()()()()(,?())  igonre()Go check this out which works for my version 3.Very happy. If this thing is available on 300mbps instead of 100, then this would be best adapter.",1
B008IFXQFU,Akshay A,2,This WiFi adapter does not support 5G,Reviewed in India on 17 December 2018,"However convincingly TP-Link mentions this in the product description, TP-Link WN823N does not support 5G connectivity. I was surprised to see it not detecting the 5G band of my router, after a bit of searching I found that the Driver details do not support IEEE 802.11a/n/ac, which is a standard required to detect 5G speeds. Beware of this and don't be cheated!(See the screenshot of my driver details for yourself and decide.)",0
